ts_unix_ms,elapsed_ms,reasm_ip_ns,reasm_ip_cnt,reasm_tcp_ns,reasm_tcp_cnt,lockwait_ns,parse_ns,parse_cnt,dump_ns,dump_cnt,sip_parse_ns,sip_group_ns
1782718003080,80503,317458541,160165,0,0,2014177377,18886898184,160150,33192039,160091,4298285398,2690222865
1782718003331,80755,320184958,161639,0,0,2037645774,19081859581,161624,33682043,161565,4338899172,2722687610
1782718003582,81004,324689884,163169,0,0,2056485527,19280517428,163154,33818730,163053,4380177217,2760338805
1782718003834,81257,326138893,164335,0,0,2069941245,19428307000,164320,33924688,164219,4415186009,2781767191
1782718004085,81508,328121018,165823,0,0,2087363860,19600281186,165808,34069156,165707,4453180688,2805545292
1782718004336,81759,330150413,167253,0,0,2110273262,19777908581,167238,34223245,167136,4496477538,2834142161
1782718004588,82010,332888510,168707,0,0,2116023935,19934520108,168692,34349148,168578,4532967090,2855880215
1782718004839,82262,335942700,170124,0,0,2120342355,20105951220,170109,34491199,169990,4570379144,2882341866
1782718005090,82513,337455796,171562,0,0,2156514780,20295826697,171547,34645774,171428,4614454110,2909430263
1782718005342,82765,342708083,173051,0,0,2171062536,20500001963,173037,34799115,172918,4662808505,2941899171
1782718005593,83015,344526862,174521,0,0,2185982675,20694364012,174506,34947902,174387,4704633206,2971917774
1782718005844,83267,347423218,175978,0,0,2187503893,20858346564,175963,35437595,175844,4744309090,2996631808
1782718006096,83519,352705879,177382,0,0,2207215425,21018437827,177367,35561954,177248,4779225414,3019202883
1782718006347,83770,354433455,178923,0,0,2224580723,21195202485,178908,35704587,178789,4818786304,3049855550
1782718006597,84019,357221008,180431,0,0,2242184887,21361188497,180417,35839204,180294,4854368335,3074503368
1782718006849,84272,361132053,181783,0,0,2263045721,21556975504,181768,35990408,181645,4895744825,3110058547
1782718007100,84523,363147956,183183,0,0,2301224699,21722773922,183168,36118249,183045,4933341305,3134360068
1782718007351,84774,366625034,184687,0,0,2310488465,21902614082,184672,36660544,184549,4972287648,3164655003
1782718007603,85026,370680034,186088,0,0,2328389640,22094701059,186073,36802553,185908,5013560506,3194966441
1782718007854,85277,372544063,187727,0,0,2336313457,22285085614,187712,37317662,187527,5060486586,3219961190
1782718008106,85529,372786967,188015,0,0,2336357112,22312057877,188000,37346270,187815,5065066591,3224158204
1782718008356,85779,375210442,188508,0,0,2350223259,22345626608,188494,37979146,188308,5071349940,3227369084
1782718008731,86155,375238101,188527,0,0,2350226384,22349686126,188512,37981508,188326,5072182295,3227688465
1782718009140,86563,376540374,188688,0,0,2368642667,22371576266,188657,37993617,188454,5077822595,3229510463
1782718009440,86863,376540374,188688,0,0,2368642667,22371576266,188657,37993617,188454,5077822595,3229510463
1782718009823,87246,376540374,188688,0,0,2368642667,22371576266,188657,37993617,188454,5077822595,3229510463
1782718010105,87528,376540374,188688,0,0,2368642667,22371576266,188657,37993617,188454,5077822595,3229510463
1782718010362,87785,376540374,188688,0,0,2368642667,22371576266,188657,37993617,188454,5077822595,3229510463
1782718011173,88596,376546602,188696,0,0,2368643177,22371755261,188661,37993617,188454,5077822595,3229566575
1782718011426,88849,376546602,188696,0,0,2368643177,22371755261,188661,37993617,188454,5077822595,3229566575
1782718012308,89732,376546602,188696,0,0,2368643177,22371755261,188661,37993617,188454,5077822595,3229566575
1782718012560,89983,378487859,189526,0,0,2379712501,22497291653,189454,40902391,189190,5111403912,3247472066
1782718012811,90234,381110465,191639,0,0,2401909217,22720787683,191567,41078817,191291,5160276542,3278807335
1782718013063,90486,382974321,193327,0,0,2402146732,22951664925,193255,41226233,192974,5228705372,3302907228
1782718013314,90737,387497783,195363,0,0,2430815422,23172272317,195291,41387926,194753,5269433993,3340111388
1782718013565,90988,389662215,197551,0,0,2444393497,23399540982,197479,41558556,196708,5314116949,3368734635
1782718013830,91253,391933980,199678,0,0,2460580017,23626804757,199606,41714132,198468,5359404941,3401459117
1782718014080,91503,394249428,201460,0,0,2477575591,23867661306,201388,41855394,200007,5409477647,3431642952
1782718014332,91755,396554595,203437,0,0,2494084359,24091189304,203365,43090335,201648,5453587621,3474603027
1782718014754,92177,399944939,206394,0,0,2504747865,24380628614,206323,43293990,204334,5522459339,3508755514
1782718015007,92430,404015873,207603,0,0,2539042481,24578329846,207531,43420133,205466,5565305215,3545488099
1782718015258,92681,409901646,209918,0,0,2559414387,24797931604,209846,44271035,207754,5612251756,3581878986
1782718015511,92934,412740107,211342,0,0,2576415431,25020766700,211270,45015258,209178,5656152056,3617849394
1782718015765,93188,415691633,212784,0,0,2596996399,25245691100,212712,45148746,210572,5704466874,3650557274
1782718016016,93440,418098975,214151,0,0,2615191782,25470549543,214079,45255996,211439,5753187622,3685204811
1782718016268,93691,422313426,216286,0,0,2630368482,25696269904,216214,45793242,213469,5798178070,3723128272
1782718016527,93950,428006021,218163,0,0,2642992048,25928861101,218091,45960401,215308,5849211602,3764256984
1782718016781,94204,432769846,220014,0,0,2661328115,26153016317,219942,46129805,217134,5901396857,3794361943
1782718017032,94455,435044632,222247,0,0,2675598495,26381852419,222175,46282011,218912,5948724722,3824934948
1782718017283,94706,438153788,224118,0,0,2704336031,26592810921,224046,46430737,220514,5988881469,3852979392
1782718017538,94961,440565532,226448,0,0,2721374920,26824024384,226376,46599008,222418,6035264019,3893685236
1782718017790,95213,442920620,228704,0,0,2734311189,27052113409,228632,46758270,224160,6078292660,3925790291
1782718018045,95468,445625382,231074,0,0,2746023485,27287131320,231002,46924659,226059,6117806441,3966178438
1782718018297,95720,447805171,233112,0,0,2763491672,27506244125,233040,47494874,227898,6157411774,3997638994
1782718018548,95971,451206171,235230,0,0,2783771062,27724079629,235158,47996594,229688,6197565529,4031626374
1782718018801,96224,453900243,237326,0,0,2801185736,27951119942,237254,48164776,231579,6244275564,4062262161
1782718019124,96547,457872426,240233,0,0,2812905209,28242380296,240162,48377789,234272,6303674591,4110841379
1782718019376,96799,461157900,242930,0,0,2822410542,28415397365,242858,48561759,236856,6325617911,4134933130
1782718019628,97051,462995571,244835,0,0,2862775121,28612955433,244763,48712353,238646,6358306730,4178123314
1782718019880,97303,467148071,246833,0,0,2880193344,28835032419,246761,48891334,240624,6398710635,4207675562
1782718020214,97637,471022144,249853,0,0,2900251261,29131752848,249782,51300958,243520,6475581277,4247387855
1782718020478,97901,475215348,251980,0,0,2908452884,29301585221,251909,51478004,245573,6502592800,4277274317
1782718020741,98164,478580843,254019,0,0,2918632900,29422840940,253948,51637960,247510,6523663460,4298629976
1782718020996,98419,482260746,256472,0,0,2927777416,29570899050,256400,51816500,249942,6551025254,4320982533
1782718021248,98671,486350848,258049,0,0,2958540075,29780584472,257977,52360130,251494,6607655981,4355475533
1782718021499,98922,488047912,260026,0,0,2974554854,30009235183,259954,52526214,253471,6651679179,4385325750
1782718021749,99172,491520240,262357,0,0,2988884902,30237335821,262285,52703750,255475,6696890344,4425621958
1782718022001,99424,494496199,264559,0,0,3008029768,30460964325,264487,52860952,257310,6744021546,4457363439
1782718022254,99677,498307697,266785,0,0,3027359553,30686086633,266713,53016095,259076,6791452688,4489862783
1782718022507,99930,501228719,268943,0,0,3041045881,30912482278,268871,53177749,260927,6834461039,4527227216
1782718022758,100182,503962606,270849,0,0,3053425539,31144188506,270777,53321871,262481,6875142652,4558275912
1782718023009,100432,509835229,272461,0,0,3061022809,31377922076,272389,53443827,263789,6931349349,4592756233
1782718023260,100683,511657208,273950,0,0,3081241735,31598926939,273878,53567341,265171,6985582706,4626079842
1782718023511,100934,514067113,275429,0,0,3117110511,31810165875,275357,54086821,266546,7030817394,4652661278
1782718023762,101185,517860332,277474,0,0,3133388214,32031850120,277402,54221800,267971,7066826167,4688338054
1782718024013,101436,520569882,279502,0,0,3145365523,32261762210,279430,54361294,269486,7106266966,4720609395
1782718024266,101689,524055526,280944,0,0,3164417292,32481311867,280872,54465685,270741,7147375845,4750843907
1782718024517,101940,528008968,282704,0,0,3183443507,32702234668,282632,56002750,272451,7187271318,4780646162
1782718024769,102192,532671900,284776,0,0,3201932937,32926238834,284704,56156512,274197,7224498045,4821375847
1782718025021,102444,538104802,286799,0,0,3217086159,33151198026,286727,57085500,275960,7265842450,4855133854
1782718025277,102700,544841592,289034,0,0,3231790946,33385311939,288962,57250813,277784,7307895649,4889877773
1782718025530,102953,549322463,290810,0,0,3244298423,33607578926,290738,57392407,279363,7361722232,4923126654
1782718025782,103205,551939701,293175,0,0,3268478731,33830063094,293103,57538920,281150,7402584092,4954758633
1782718026033,103456,555264879,299068,0,0,3278150799,34038360534,298997,58101090,286630,7437646940,4989938681
1782718026284,103707,558395029,303968,0,0,3281841334,34226691293,303896,58288643,291435,7469749266,5018328057
1782718026535,103958,560270946,307743,0,0,3282066722,34373840900,307672,58440579,295009,7497384991,5041134742
1782718026786,104209,562509128,311453,0,0,3284715678,34498510543,311382,58576031,298556,7520435537,5058287828
1782718027036,104459,564197214,314651,0,0,3284921843,34628929439,314580,58701603,301582,7545378916,5077165939
1782718027287,104710,566030656,317891,0,0,3290022620,34757060403,317819,58836686,304734,7570910835,5095287993
1782718027537,104960,568367126,321305,0,0,3290376360,34892100888,321234,58971954,307903,7597941664,5114067699
1782718027788,105211,570193647,324577,0,0,3294407538,35005585811,324505,59095857,311031,7620190211,5129888348
1782718028059,105482,571837480,327047,0,0,3298726592,35156969786,326976,59224403,313289,7647941551,5153345995
1782718028314,105737,574531551,328228,0,0,3322660640,35359699376,328156,59360980,314429,7689726744,5183361086
1782718028565,105988,577727122,330056,0,0,3340987900,35586552158,329984,59882375,316140,7740649407,5214614704
1782718028819,106242,581836825,331850,0,0,3357988705,35810795467,331778,60368525,317824,7789000035,5247712214
1782718029074,106497,584546725,332995,0,0,3385712378,36032214949,332923,60502741,318908,7839393171,5278427152
1782718029329,106752,588118025,334599,0,0,3397275310,36265605071,334527,61153053,320399,7880256444,5306387364
1782718029579,107001,592857625,336378,0,0,3426068339,36478047150,336306,61348398,321723,7916644985,5342180031
1782718029830,107253,602107810,338104,0,0,3444240407,36695025925,338032,61476418,323042,7950213815,5379429154
1782718030082,107505,604648722,340058,0,0,3452050046,36922519953,339986,61618739,324691,7996059913,5411763913
1782718030335,107758,607285080,341763,0,0,3465088917,37149777668,341691,61754484,325932,8032424567,5444579216
1782718030586,108009,611081269,343414,0,0,3494688349,37359188726,343342,61901279,327255,8068730262,5475331222
1782718030837,108260,614022714,345367,0,0,3529104467,37565619301,345295,62032864,328599,8105797531,5502918035
1782718031092,108515,619247255,347411,0,0,3546014490,37789916040,347339,62167059,330022,8148355638,5530269880
1782718031346,108769,622810803,348856,0,0,3565589423,38001078901,348784,62406380,331008,8181982556,5561587216
1782718031600,109022,626144170,350445,0,0,3599482224,38220684525,350374,62543452,332170,8217516142,5598020070
1782718031854,109277,628966376,352099,0,0,3621549097,38439424046,352028,62676335,333387,8268540047,5625296273
1782718032105,109528,631880520,354225,0,0,3635856567,38668564440,354153,62823366,334858,8310400897,5656744688
1782718032363,109786,636651062,355992,0,0,3660322670,38888522273,355920,62959116,335943,8343128754,5695788779
1782718032617,110040,643027241,357734,0,0,3678182730,39109448089,357662,63108557,337319,8379850363,5732182296
1782718032867,110290,648388416,359336,0,0,3697187568,39332121916,359264,63237487,338381,8416873181,5769114970
1782718033119,110542,656078840,361031,0,0,3715378442,39544550463,360959,63411194,339511,8450411028,5800251796
1782718033371,110794,659636169,362687,0,0,3730401370,39773904398,362615,63541596,340580,8488585489,5835701153
1782718033628,111051,664192811,363747,0,0,3757133578,39990970016,363675,63650563,341312,8537677380,5867746248
1782718033882,111305,667744906,365735,0,0,3770740861,40225443987,365663,63795612,342761,8575932804,5908355591
1782718034133,111556,670980844,367470,0,0,3783860808,40438079170,367398,63938017,344048,8610590091,5941724005
1782718034387,111810,676660992,369177,0,0,3832255537,40641074081,369105,64114173,345398,8652930894,5971489668
1782718034639,112062,680191199,370401,0,0,3865249347,40845357451,370329,66279152,346213,8694859304,5997563096
1782718034890,112313,684318994,371523,0,0,3888481662,41063023186,371451,66392628,347032,8741633832,6028352484
1782718035142,112565,689156016,372575,0,0,3888706745,41281189732,372503,66503993,347745,8791304741,6059598074
1782718035396,112819,693776553,373477,0,0,3915172353,41501477353,373405,66609267,348347,8835261809,6088677151
1782718035648,113071,697282184,374631,0,0,3951988856,41714333072,374559,66715494,349074,8870396183,6116881578
1782718035905,113328,702304404,375866,0,0,3975579394,41936976552,375794,67216001,349868,8910980722,6149315821
1782718036163,113586,704574304,376872,0,0,4001274780,42156848004,376800,67323386,350464,8946794592,6191191005
1782718036414,113838,707502348,378796,0,0,4015938888,42385938456,378724,67453328,351677,8989735908,6228687205
1782718036666,114089,712041988,380109,0,0,4034775061,42605327133,380037,68173952,352681,9026983999,6255737944
1782718036919,114342,714604159,381280,0,0,4055353719,42831219080,381208,68298256,353531,9076441841,6287468475
1782718037169,114592,715639535,382176,0,0,4055921057,42909657259,381820,68348320,353897,9087540569,6301893151
1782718037422,114845,715850550,382596,0,0,4055946963,42922624335,382030,68353548,353946,9087920166,6305426506
1782718037674,115097,715959049,382821,0,0,4055961515,42929520351,382142,68355485,353959,9088056398,6307701008
1782718037925,115348,716617376,383031,0,0,4055974821,42949204825,382247,68359985,354005,9095729104,6310411542
1782718038175,115599,716822456,383451,0,0,4056001024,42961698127,382457,68365580,354058,9095961782,6314212480
1782718038427,115850,716912998,383661,0,0,4056013180,42970412479,382562,68367847,354074,9096022009,6315248232
1782718038679,116102,717772982,384015,0,0,4056033923,42981319828,382739,68369905,354093,9096410629,6318578467
1782718038930,116353,718126337,384645,0,0,4056079613,43006468976,383054,68378486,354151,9096734494,6325569397
1782718039181,116604,718368857,384855,0,0,4056091604,43012280073,383159,68380111,354165,9096781840,6326982388
1782718039433,116856,719579813,385275,0,0,4056117640,43027104104,383369,68382859,354185,9096855595,6332529704
1782718039684,117107,719713261,385605,0,0,4056137452,43034266834,383534,68385361,354207,9096932608,6334817855
1782718039936,117359,720999736,386235,0,0,4063792339,43089872204,383849,68396996,354263,9097220349,6362583498
1782718040241,117664,722201949,386775,0,0,4100147113,43147174955,384184,68407835,354346,9099177179,6381315627
1782718040496,117919,724270249,387979,0,0,4106694240,43308427494,385388,68501041,355364,9140600463,6401745740
1782718040750,118174,727519587,389787,0,0,4116568787,43541672698,387196,68661489,357107,9184029338,6454322078
1782718041002,118425,733612985,392121,0,0,4130555851,43757867531,389530,69198524,358617,9223122450,6487636169
1782718041253,118676,737946592,394157,0,0,4170002070,43965504179,391566,69325778,360032,9255287837,6520636710
1782718041504,118927,741081080,396489,0,0,4183479458,44191623477,393898,69460171,361537,9292020824,6554501314
1782718041757,119180,744189861,398338,0,0,4218796410,44392456513,395747,69578817,362699,9326678832,6585852716
1782718042009,119432,748922680,400463,0,0,4241817127,44617372968,397872,69714489,364152,9374182315,6610042371
1782718042261,119684,752197178,402926,0,0,4255504915,44846958622,400335,69853838,365693,9414565275,6640011615
1782718042516,119939,756495343,404975,0,0,4270885518,45075859821,402384,69983306,367200,9454950004,6667717355
1782718042767,120190,760938573,406946,0,0,4285269607,45300162270,404355,70140382,368420,9494773771,6697104677
1782718043018,120441,764456967,409013,0,0,4301155712,45526045655,406422,70685612,369519,9534648013,6729667457
1782718043276,120699,772018988,410476,0,0,4324774959,45747236874,407885,70809743,370507,9577106702,6765494974
1782718043528,120951,774885201,411863,0,0,4342286649,45969797882,409272,71439829,371164,9613493241,6796786804
1782718043781,121204,780290708,413709,0,0,4362435114,46185727893,411118,71555025,372309,9647155656,6836341491
1782718044035,121458,784353523,415191,0,0,4381479239,46400682715,412600,71668528,373326,9689003091,6874549024
1782718044291,121714,788300252,416707,0,0,4423883050,46611499204,414116,71794416,374539,9729214303,6908610359
1782718044542,121965,792452559,418785,0,0,4438159273,46839199456,416194,71955485,376367,9769130201,6948570326
1782718044793,122216,795800814,420280,0,0,4470083961,47045510232,417689,72094330,377559,9808434519,6981314333
1782718045047,122470,801175375,421743,0,0,4486394324,47273334820,419152,72248481,378697,9851559966,7024844212
1782718045298,122721,803901243,423894,0,0,4506221766,47485602876,421303,72395577,380182,9886069834,7063709348
1782718045552,122975,810528194,426100,0,0,4518628643,47713312032,423509,72551483,381826,9933884331,7100591375
1782718045807,123230,812660323,428458,0,0,4537486485,47938229754,425867,72769945,383364,9974299555,7135993410
1782718046353,123776,818186655,431376,0,0,4586606213,48214039918,428786,74112219,385630,10021615107,7182621549
1782718046606,124029,820125643,433238,0,0,4657848625,48374843062,430647,74228354,387080,10049162297,7200892140
1782718046874,124297,823573995,435618,0,0,4671768932,48562937151,433028,74395415,389060,10081357906,7226406573
1782718047129,124552,825847381,438305,0,0,4684389636,48753548595,435715,74580597,391525,10113869175,7246392466
1782718047390,124813,827478525,440418,0,0,4711114418,48886813209,437827,74721297,393489,10136692522,7261249249
1782718047642,125065,829448208,442894,0,0,4745927210,49049749579,440303,74887220,395804,10168100948,7284220575
1782718047906,125330,833305449,446147,0,0,4763638534,49246852815,443557,75106434,398785,10207483283,7311721926
1782718048161,125585,837282760,447541,0,0,4784464898,49360713967,444950,75210189,400016,10225253355,7329884056
1782718048424,125847,842039379,450159,0,0,4787525027,49605354949,447568,75419632,402447,10266298258,7374943759
1782718048681,126104,846742077,451443,0,0,4803440263,49829333656,448852,75548407,403367,10301287752,7413680446
1782718048938,126361,849316366,452972,0,0,4817594447,50066112387,450381,75702728,404564,10354229522,7441297080
1782718049378,126801,853171648,455821,0,0,4842005935,50364257111,453231,75901714,406295,10401819282,7490206710
1782718049642,127065,855360281,457051,0,0,4863893864,50599436342,454460,76026228,407195,10429861406,7519079174
1782718049902,127325,859281336,458675,0,0,4883470767,50823413383,456084,76538018,408549,10467309544,7552667820
1782718050153,127576,864662159,460633,0,0,4898763488,51044093296,458042,76715259,410405,10509607389,7584342894
1782718050409,127832,866477158,462848,0,0,4909045822,51168628537,460257,77181806,412446,10532670354,7600229598
1782718050662,128085,870386564,464824,0,0,4921984607,51397984028,462233,77336527,413998,10571361091,7640818465
1782718050914,128337,874253448,467074,0,0,4938820810,51619207504,464483,77487692,415608,10609685887,7669552864
1782718051166,128589,878048906,469109,0,0,4946836010,51850800955,466518,77617455,417099,10643045128,7705124600
1782718051418,128842,882951805,471422,0,0,4961931909,52076786322,468831,78159188,418736,10675787901,7742950764
1782718051670,129093,886530387,473591,0,0,4974987213,52306210153,471000,78285331,420138,10720348597,7785073822
1782718051921,129344,890801504,476143,0,0,4993970539,52527441492,473552,79020994,421600,10756167727,7819170909
1782718052175,129598,894688566,478357,0,0,5007466510,52752722771,475766,79152781,422971,10791566232,7854066579
1782718052427,129850,897649041,480508,0,0,5020862025,52975372251,477917,79641002,424435,10830011461,7887020541
1782718052677,130100,901696252,482492,0,0,5033526900,53194475087,479901,79758310,425637,10869484678,7915432334
1782718052928,130351,904758161,484552,0,0,5060938820,53408588168,481962,79877441,426864,10903839404,7944889820
1782718053181,130604,908934561,486470,0,0,5078860782,53632260405,483879,80022929,428421,10950725244,7979178886
1782718053434,130857,913369518,488443,0,0,5098103480,53854318478,485852,80147942,429716,10983588911,8014181447
1782718053686,131109,916087690,490044,0,0,5114430143,54079481048,487453,80287053,431105,11026021198,8046320788
1782718053937,131360,920307144,491872,0,0,5129528199,54304444638,489281,80435121,432645,11067281191,8077354162
1782718054189,131612,923439126,493758,0,0,5144520739,54532064592,491167,80590290,434419,11103806707,8111231413
1782718054447,131870,928273635,495951,0,0,5158723661,54765460407,493360,80741992,436017,11146685932,8144281532
1782718054698,132121,930356237,497877,0,0,5175148166,54990891082,495286,80906133,437759,11187676963,8171827463
1782718054951,132374,934095246,500238,0,0,5190153999,55219427352,497647,81053359,439335,11228865695,8205340322
1782718055205,132628,938561946,502562,0,0,5220365372,55430551393,499971,81184189,440805,11265691730,8235935901
1782718055456,132879,940627977,504267,0,0,5236803008,55658207788,501676,81303649,442047,11312819671,8259534671
1782718055715,133138,945984889,506512,0,0,5255243258,55889961058,503921,81453470,443649,11355140578,8293350148
1782718055967,133390,948975041,508693,0,0,5268036735,56119602847,506102,81581999,445012,11397314780,8325326850
1782718056219,133642,951198244,510693,0,0,5283207359,56349444452,508102,81698796,446306,11451311768,8360819626
1782718056474,133897,954814096,513005,0,0,5299365671,56578284743,510414,81844075,447884,11493171456,8397226059
1782718056725,134148,957553768,514905,0,0,5316325990,56804135688,512314,81960452,449045,11531061501,8431946514
1782718056982,134405,959847067,517089,0,0,5329970195,57036550178,514498,82104842,450563,11566693919,8463120993
1782718057233,134656,963570702,519277,0,0,5357021453,57249696882,516686,82289228,452017,11603735288,8490354770
1782718057488,134911,969666856,521481,0,0,5367691285,57482087823,518890,82821383,453537,11650516745,8522354882
1782718057740,135164,973115433,523802,0,0,5387628164,57702147150,521211,83292685,454826,11683317892,8556110432
1782718057993,135416,979786309,525539,0,0,5402459490,57927163135,522948,83599068,455977,11723064134,8587086073
1782718058245,135668,984374687,527617,0,0,5418646330,58152385770,525026,84371288,457679,11757097404,8620279505
1782718058496,135919,987068016,529362,0,0,5434009281,58379187173,526771,85270483,459013,11797049445,8657602934
1782718058751,136174,995246246,531224,0,0,5446886848,58603685699,528633,86728617,460481,11833009212,8688675421
1782718059005,136428,997533323,533166,0,0,5460895871,58821089729,530575,86905999,461860,11869775518,8718141352
1782718059255,136678,999654555,535422,0,0,5492042865,59044815326,532831,87054446,463529,11907960177,8750102650
1782718059510,136933,1002565768,537335,0,0,5508193633,59267023845,534744,87186092,464856,11952885448,8785426313
1782718059764,137187,1004670601,539484,0,0,5525810313,59487795566,536893,87319586,466193,11993319871,8823693438
1782718060015,137438,1010181991,541670,0,0,5539305626,59712706381,539079,87468086,467904,12037622963,8850448908
1782718060270,137693,1013812647,544009,0,0,5557927947,59940076701,541418,87612528,469335,12077179810,8892219396
1782718060522,137945,1017416674,545268,0,0,5580192176,60158867170,542677,87732840,470184,12117132739,8925673102
1782718060782,138205,1021301237,547494,0,0,5595133248,60392185216,544903,87868842,471547,12159687577,8962743815
1782718061037,138460,1026657504,549512,0,0,5609744874,60619067387,546921,88022141,473063,12202362263,8998753171
1782718061288,138711,1030388253,551476,0,0,5623324080,60844476166,548885,88174306,474664,12247012318,9027631825
1782718061539,138962,1033313146,553447,0,0,5635776902,61052744210,550856,88314895,476214,12284874789,9053800082
1782718061790,139213,1037422834,555694,0,0,5665095369,61279824201,553103,88457469,477756,12323579116,9086812750
1782718062043,139466,1041940941,557162,0,0,5701485854,61478197900,554571,88537447,478625,12372926400,9107799822
1782718062295,139718,1045041507,559154,0,0,5713700646,61710709337,556563,88667461,479963,12416177076,9155042770
1782718062546,139969,1049042006,561600,0,0,5727521038,61940609120,559009,89186120,481561,12456715863,9185182026
1782718062797,140220,1051793500,563952,0,0,5743519517,62168735719,561361,89308315,482890,12499077460,9216269265
1782718063053,140476,1053510198,565706,0,0,5758789013,62399687905,563115,89867947,484088,12541566069,9244923026
1782718063310,140733,1055756675,567632,0,0,5774322563,62627765139,565041,90002283,485288,12575909013,9279300045
1782718063565,140988,1060742419,569498,0,0,5797305995,62847367381,566907,90146243,486584,12609944173,9318501642
1782718063819,141242,1065910649,570755,0,0,5821818807,63066531776,568164,90246067,487282,12650061956,9349881450
1782718064070,141493,1070230349,572689,0,0,5855567917,63275301334,570098,90372459,488472,12683625836,9375990208
1782718064327,141751,1074256585,574066,0,0,5869636353,63502292417,571475,90495358,489349,12722127326,9402997435
1782718064581,142003,1079603449,575644,0,0,5885406630,63718633104,573053,91205083,490289,12752243234,9439897760
1782718064835,142258,1082805506,577756,0,0,5901380269,63942255343,575165,91325448,491431,12784880587,9481270514
1782718065089,142512,1088512408,580053,0,0,5915267391,64171953995,577462,92229630,493127,12825507891,9509864206
1782718065342,142765,1092250786,581551,0,0,5934017514,64336406677,578961,92326494,494086,12853590865,9534383106
1782718065594,143016,1093898785,581850,0,0,5934057930,64362043956,579260,92341951,494224,12855157180,9540216622
1782718065845,143269,1094004462,582064,0,0,5934084406,64376508484,579474,92341951,494224,12855157180,9543779155
1782718066097,143520,1094004462,582064,0,0,5934084406,64376508484,579474,92341951,494224,12855157180,9543779155
1782718066348,143771,1094541448,582278,0,0,5934109194,64395597141,579688,92346151,494265,12855431397,9551662426
1782718066600,144022,1095903097,582687,0,0,5934164887,64426447269,580097,92362553,494394,12856731726,9562842656
1782718066877,144300,1095986294,582897,0,0,5934178564,64430671167,580219,92363674,494402,12856765849,9563994128
1782718067127,144550,1096136166,583315,0,0,5934199136,64437278713,580428,92366116,494432,12856859405,9565821531
1782718067733,145156,1096600098,584505,0,0,5934323923,64457442682,581023,92373618,494497,12857157790,9572024527
1782718068306,145729,1096673213,584715,0,0,5934335204,64463231173,581128,92374425,494504,12857189859,9572965415
1782718068567,145990,1099767974,586181,0,0,5942896167,64563370423,581861,92382740,494557,12857430835,9600403278
1782718068831,146255,1100026475,586599,0,0,5961773981,64588586939,582070,92388375,494595,12857613843,9609131741
1782718069086,146509,1100119338,586809,0,0,5974812091,64596809961,582175,92389777,494608,12857658005,9612339210
1782718069342,146765,1100637768,587228,0,0,5988394173,64614662262,582384,92391884,494616,12857695979,9618916276
1782718069620,147043,1100772849,587508,0,0,5993409315,64625599374,582524,92393474,494625,12857735874,9621500999
1782718069871,147294,1100939336,587926,0,0,5993431635,64632085486,582733,92393474,494625,12857735874,9623399848
1782718070124,147547,1102389524,589079,0,0,6015843128,64738137861,583819,92474772,495616,12878931586,9635404923
1782718070379,147802,1106166700,591078,0,0,6043675433,64957528042,585818,92635931,497529,12931306731,9666264040
1782718070671,148094,1110443348,594162,0,0,6044070346,65230700077,588902,92798329,499444,12977003010,9711719685
1782718070922,148345,1119683346,596144,0,0,6056530662,65455402369,590884,92940873,501166,13013972675,9747569439
1782718071174,148597,1122578122,598599,0,0,6066407726,65689439968,593339,93104628,503193,13055681045,9778654057
1782718071441,148864,1126066784,600485,0,0,6080747821,65925215448,595225,95051799,504638,13102429708,9811629249
1782718071709,149132,1133475506,602776,0,0,6089997241,66168346324,597516,95210183,506467,13139757230,9844410323
1782718071962,149385,1136436992,605316,0,0,6109848468,66389560154,600056,95362805,508349,13194103988,9871788465
1782718072338,149761,1143958954,609253,0,0,6127893890,66666201740,603994,95601150,511546,13246872890,9908477404
1782718072590,150012,1148947104,611639,0,0,6155986359,66820533957,606379,95726160,513203,13266184896,9943127077
1782718072901,150324,1153118663,613551,0,0,6206682993,67043886245,608292,95883286,514688,13295882482,9980457788
1782718073152,150575,1164448325,615749,0,0,6223510226,67259018165,610490,96067729,516739,13321756242,10027748075
1782718073408,150831,1168891644,617159,0,0,6242961838,67462045806,611899,96210533,517951,13354966229,10059512297
1782718073661,151084,1173606206,617897,0,0,6266901727,67674284066,612637,96328356,518654,13391521283,10096103687
1782718073911,151335,1177294690,619742,0,0,6281928826,67844135928,614482,96496958,520269,13408281974,10129271950
1782718074164,151587,1181668317,620562,0,0,6297473625,68068766309,615302,96588665,520986,13442165484,10182779385
1782718074415,151838,1186757998,621618,0,0,6316754644,68294075317,616358,96715397,521863,13475476724,10231404764
1782718074668,152091,1190720676,623724,0,0,6322270160,68450654926,618464,96871777,523652,13502789384,10259575411
1782718075004,152427,1195507674,625142,0,0,6352465884,68632337283,619883,97020348,524912,13527437969,10289954659
1782718075256,152679,1198158911,625995,0,0,6373008473,68854268914,620735,97136007,525684,13557677233,10348506033
1782718075509,152932,1205641978,627624,0,0,6386856211,69073439610,622364,97753862,527103,13594638011,10394968754
1782718075760,153184,1209122428,629615,0,0,6403428561,69298526673,624355,97923489,528808,13630740969,10441086458
1782718076013,153436,1213217705,631758,0,0,6417551808,69523816172,626498,98099921,530526,13657982213,10487150096
1782718076265,153688,1217867712,633124,0,0,6434704917,69747098948,627864,98250280,531616,13699981861,10522459804
