ts_unix_ms,elapsed_ms,source,recv,drop,ifdrop,d_recv,d_drop,d_ifdrop,drop_pct
1782835109112,64473,lo,214882,0,0,2992,0,0,0.000
1782835109366,64726,lo,217876,0,0,2994,0,0,0.000
1782835109616,64978,lo,220868,0,0,2992,0,0,0.000
1782835109869,65230,lo,223874,0,0,3006,0,0,0.000
1782835110120,65480,lo,226904,0,0,3030,0,0,0.000
1782835110370,65731,lo,229848,0,0,2944,0,0,0.000
1782835110620,65982,lo,232876,0,0,3028,0,0,0.000
1782835110872,66232,lo,235800,0,0,2924,0,0,0.000
1782835111123,66483,lo,238794,0,0,2994,0,0,0.000
1782835111374,66734,lo,241786,0,0,2992,0,0,0.000
1782835111625,66986,lo,244810,0,0,3024,0,0,0.000
1782835111876,67237,lo,247744,0,0,2934,0,0,0.000
1782835112127,67488,lo,250728,0,0,2984,0,0,0.000
1782835112380,67740,lo,253756,0,0,3028,0,0,0.000
1782835112630,67992,lo,256756,0,0,3000,0,0,0.000
1782835112881,68241,lo,259774,0,0,3018,0,0,0.000
1782835113144,68505,lo,261386,0,0,1612,0,0,0.000
1782835113394,68755,lo,264402,0,0,3016,0,0,0.000
1782835113645,69005,lo,267394,0,0,2992,0,0,0.000
1782835113897,69258,lo,270394,0,0,3000,0,0,0.000
1782835114148,69509,lo,273410,0,0,3016,0,0,0.000
1782835114400,69760,lo,276398,0,0,2988,0,0,0.000
1782835114650,70011,lo,279368,0,0,2970,0,0,0.000
1782835114901,70262,lo,282368,0,0,3000,0,0,0.000
1782835115153,70513,lo,285364,0,0,2996,0,0,0.000
1782835115403,70764,lo,288336,0,0,2972,0,0,0.000
1782835115654,71014,lo,291340,0,0,3004,0,0,0.000
1782835115905,71266,lo,294352,0,0,3012,0,0,0.000
1782835116156,71516,lo,297320,0,0,2968,0,0,0.000
1782835116406,71766,lo,300240,0,0,2920,0,0,0.000
1782835116657,72017,lo,303240,0,0,3000,0,0,0.000
1782835116908,72269,lo,306224,0,0,2984,0,0,0.000
1782835117159,72519,lo,309212,0,0,2988,0,0,0.000
1782835117409,72770,lo,311096,0,0,1884,0,0,0.000
1782835117685,73045,lo,312992,0,0,1896,0,0,0.000
1782835117937,73297,lo,315908,0,0,2916,0,0,0.000
1782835118188,73548,lo,318916,0,0,3008,0,0,0.000
1782835118438,73799,lo,321896,0,0,2980,0,0,0.000
1782835118688,74049,lo,324900,0,0,3004,0,0,0.000
1782835118940,74300,lo,327920,0,0,3020,0,0,0.000
1782835119191,74551,lo,330948,0,0,3028,0,0,0.000
1782835119442,74803,lo,332780,0,0,1832,0,0,0.000
1782835119739,75099,lo,336220,0,0,3440,0,0,0.000
1782835119989,75350,lo,338696,0,0,2476,0,0,0.000
1782835120240,75600,lo,341724,0,0,3028,0,0,0.000
1782835120493,75854,lo,344692,0,0,2968,0,0,0.000
1782835120948,76309,lo,347132,0,0,2440,0,0,0.000
1782835121198,76559,lo,350665,0,0,3533,0,0,0.000
1782835121468,76828,lo,352790,0,0,2125,0,0,0.000
1782835121719,77079,lo,355712,0,0,2922,0,0,0.000
1782835121970,77330,lo,358736,0,0,3024,0,0,0.000
1782835122220,77581,lo,361702,0,0,2966,0,0,0.000
1782835122472,77833,lo,364724,0,0,3022,0,0,0.000
1782835122770,78130,lo,366706,0,0,1982,0,0,0.000
1782835123020,78380,lo,368776,0,0,2070,0,0,0.000
1782835123270,78631,lo,371768,0,0,2992,0,0,0.000
1782835123521,78881,lo,374206,0,0,2438,0,0,0.000
1782835123771,79131,lo,377178,0,0,2972,0,0,0.000
1782835124023,79383,lo,380194,0,0,3016,0,0,0.000
1782835124273,79633,lo,383214,0,0,3020,0,0,0.000
1782835124523,79884,lo,386214,0,0,3000,0,0,0.000
1782835124774,80134,lo,389222,0,0,3008,0,0,0.000
1782835125024,80384,lo,392230,0,0,3008,0,0,0.000
1782835125274,80635,lo,395254,0,0,3024,0,0,0.000
1782835125524,80885,lo,398238,0,0,2984,0,0,0.000
1782835125776,81136,lo,401242,0,0,3004,0,0,0.000
1782835126026,81387,lo,404242,0,0,3000,0,0,0.000
1782835126276,81637,lo,407262,0,0,3020,0,0,0.000
1782835126527,81887,lo,410250,0,0,2988,0,0,0.000
1782835126777,82138,lo,413270,0,0,3020,0,0,0.000
1782835127028,82389,lo,416278,0,0,3008,0,0,0.000
1782835127279,82640,lo,419290,0,0,3012,0,0,0.000
1782835127530,82891,lo,421304,0,0,2014,0,0,0.000
1782835127783,83143,lo,423146,0,0,1842,0,0,0.000
1782835128034,83395,lo,425598,0,0,2452,0,0,0.000
1782835128285,83645,lo,427906,0,0,2308,0,0,0.000
1782835128543,83904,lo,429772,0,0,1866,0,0,0.000
1782835128797,84157,lo,432480,0,0,2708,0,0,0.000
1782835129052,84412,lo,434784,0,0,2304,0,0,0.000
1782835129310,84670,lo,436050,0,0,1266,0,0,0.000
1782835129562,84923,lo,437470,0,0,1420,0,0,0.000
1782835129813,85174,lo,439064,0,0,1594,0,0,0.000
1782835130072,85432,lo,440736,0,0,1672,0,0,0.000
1782835130327,85687,lo,440736,0,0,0,0,0,0.000
1782835130993,86353,lo,440736,0,0,0,0,0,0.000
1782835131253,86613,lo,440736,0,0,0,0,0,0.000
1782835131571,86932,lo,440736,0,0,0,0,0,0.000
1782835131883,87244,lo,440736,0,0,0,0,0,0.000
1782835132255,87615,lo,440740,0,0,4,0,0,0.000
1782835132528,87888,lo,440740,0,0,0,0,0,0.000
1782835132832,88192,lo,440740,0,0,0,0,0,0.000
1782835133246,88606,lo,440740,0,0,0,0,0,0.000
1782835133525,88886,lo,446724,0,0,5984,0,0,0.000
1782835133775,89136,lo,449292,0,0,2568,0,0,0.000
1782835134026,89387,lo,451732,0,0,2440,0,0,0.000
1782835134277,89638,lo,457848,0,0,6116,0,0,0.000
1782835134527,89888,lo,463816,0,0,5968,0,0,0.000
1782835134778,90138,lo,469812,0,0,5996,0,0,0.000
1782835135028,90389,lo,475848,0,0,6036,0,0,0.000
1782835135279,90639,lo,481824,0,0,5976,0,0,0.000
1782835135530,90890,lo,487788,0,0,5964,0,0,0.000
1782835135780,91141,lo,493836,0,0,6048,0,0,0.000
1782835136031,91391,lo,499830,0,0,5994,0,0,0.000
1782835136282,91642,lo,505742,0,0,5912,0,0,0.000
1782835136532,91893,lo,507837,0,0,2095,0,0,0.000
1782835136782,92143,lo,511046,0,0,3209,0,0,0.000
1782835137033,92394,lo,516986,0,0,5940,0,0,0.000
1782835137284,92644,lo,522914,0,0,5928,0,0,0.000
1782835137534,92894,lo,528926,0,0,6012,0,0,0.000
1782835137784,93144,lo,532564,0,0,3638,0,0,0.000
1782835138034,93395,lo,538562,0,0,5998,0,0,0.000
1782835138286,93646,lo,544586,0,0,6024,0,0,0.000
1782835138537,93897,lo,550610,0,0,6024,0,0,0.000
1782835138788,94148,lo,556642,0,0,6032,0,0,0.000
1782835139038,94398,lo,562666,0,0,6024,0,0,0.000
1782835139288,94649,lo,568682,0,0,6016,0,0,0.000
1782835139539,94899,lo,574660,0,0,5978,0,0,0.000
1782835139789,95149,lo,580698,0,0,6038,0,0,0.000
1782835140040,95401,lo,586718,0,0,6020,0,0,0.000
1782835140290,95651,lo,592717,0,0,5999,0,0,0.000
1782835140541,95901,lo,598744,0,0,6027,0,0,0.000
1782835140792,96152,lo,604680,0,0,5936,0,0,0.000
1782835141042,96403,lo,610684,0,0,6004,0,0,0.000
1782835141293,96654,lo,616710,0,0,6026,0,0,0.000
1782835141544,96904,lo,622732,0,0,6022,0,0,0.000
1782835141794,97155,lo,628620,0,0,5888,0,0,0.000
1782835142045,97405,lo,634672,0,0,6052,0,0,0.000
