ts_unix_ms,cpu_all_pct,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,mem_used_mb,mem_avail_mb
1782834396892,7.3,2.1,10.9,8.2,6.5,1349,2048
1782834397893,6.9,5.1,8.5,7.1,5.9,1349,2048
1782834398894,7.2,9.5,9.5,4.1,6.9,1349,2048
1782834399895,4.7,6.4,8.3,1.0,5.2,1352,2045
1782834400907,6.0,3.1,5.2,7.4,6.7,1353,2045
1782834401908,6.0,6.4,11.1,7.5,1.0,1353,2045
1782834402909,6.0,2.1,7.2,7.2,5.6,1353,2045
1782834403910,7.0,0.0,7.2,14.9,7.1,1353,2045
1782834404911,7.2,8.2,7.1,6.3,6.0,1353,2045
1782834405911,6.4,8.6,11.1,0.0,7.0,1353,2044
1782834406914,7.1,4.2,8.2,8.8,5.5,1358,2039
1782834407915,5.6,7.5,8.2,7.6,1.0,1358,2039
1782834408916,7.4,0.0,8.2,14.0,7.0,1358,2039
1782834409916,5.3,5.1,8.6,5.4,2.2,1358,2039
1782834410918,6.4,9.4,9.7,5.2,3.2,1358,2039
1782834411919,7.5,9.1,11.1,1.0,9.4,1358,2039
1782834412928,7.3,8.1,9.7,3.1,5.6,1359,2038
1782834413944,3.9,4.0,4.2,7.3,1.0,1359,2038
1782834414948,4.9,6.1,6.1,5.3,3.1,1359,2038
1782834415994,0.2,1.0,0.0,0.0,0.0,1359,2038
1782834416996,1.0,2.1,0.0,0.0,1.0,1359,2038
1782834418004,2.5,3.1,2.0,3.0,2.0,1359,2038
1782834419004,9.8,8.2,16.3,5.2,11.2,1359,2038
1782834420006,11.1,14.6,16.7,4.0,9.6,1358,2039
1782834421007,11.4,17.3,8.4,10.6,7.4,1392,2005
1782834422008,11.1,16.5,9.6,9.7,9.5,1431,1966
1782834423008,10.8,16.3,18.0,2.0,8.2,1439,1958
1782834424009,8.8,15.6,4.3,7.5,5.6,1439,1958
1782834425016,9.7,16.5,15.2,0.0,7.2,1439,1958
1782834426022,7.6,8.2,9.5,10.5,3.1,1439,1958
1782834427022,7.8,5.2,3.1,12.8,9.4,1440,1957
1782834428026,9.0,15.5,5.2,10.9,7.5,1444,1953
1782834429026,5.8,6.2,2.1,5.4,5.7,1448,1949
1782834430027,5.1,7.6,2.0,8.5,4.4,1448,1949
1782834431033,5.5,11.5,2.0,5.3,5.4,1448,1949
1782834432034,10.8,6.3,17.2,8.2,9.5,1448,1949
1782834433035,7.9,2.0,6.1,12.2,12.8,1448,1949
1782834434036,11.0,1.0,18.2,16.3,9.6,1448,1949
1782834435037,11.4,1.0,16.5,14.4,14.5,1452,1945
1782834436037,9.0,3.0,14.4,10.9,5.7,1452,1945
1782834437038,10.4,1.0,16.5,16.9,8.4,1452,1945
1782834438038,9.7,2.0,14.3,12.4,8.1,1452,1945
1782834439039,7.2,8.3,11.5,8.7,1.1,1452,1945
1782834440040,10.8,4.1,17.3,12.5,10.5,1452,1945
1782834441041,10.9,1.0,16.5,15.6,10.0,1454,1943
1782834442042,10.8,2.0,16.2,14.6,11.9,1456,1941
1782834443043,9.0,2.0,10.1,13.2,11.2,1440,1957
1782834444164,0.7,0.9,0.9,0.0,0.9,1440,1957
1782834445477,0.6,0.0,0.0,0.8,0.8,1440,1957
1782834446478,11.0,4.1,16.7,12.5,12.1,1441,1956
1782834447480,21.5,22.2,32.0,10.6,20.7,1441,1956
1782834448482,12.9,9.6,15.2,17.9,9.5,1452,1945
1782834449482,21.7,23.5,37.1,2.0,25.0,1530,1867
1782834450484,19.3,5.3,21.1,35.1,15.6,1584,1813
1782834451484,19.6,20.0,10.3,34.0,10.7,1588,1809
1782834452484,17.2,27.7,8.6,16.8,12.3,1613,1784
1782834453486,20.6,35.8,6.2,22.2,18.8,1613,1784
1782834454486,20.1,22.4,9.1,28.4,22.2,1621,1776
1782834455486,21.2,25.6,8.4,31.6,19.5,1621,1776
1782834456487,19.1,24.2,11.5,27.7,14.1,1637,1760
1782834457488,18.3,17.6,8.4,33.7,13.0,1638,1759
1782834458489,19.0,25.3,2.0,35.4,13.9,1642,1755
1782834459489,20.4,28.7,1.0,36.2,12.0,1649,1748
1782834460490,19.3,13.0,13.8,36.5,15.2,1650,1747
1782834461501,13.4,13.0,16.7,21.7,1.0,1658,1740
1782834462506,13.8,16.1,19.4,20.4,2.0,1666,1732
1782834463506,13.7,14.4,18.7,18.9,1.0,1670,1727
1782834464507,15.9,16.7,23.4,23.9,2.0,1670,1727
1782834465508,16.6,14.1,24.7,18.7,8.3,1669,1728
1782834466509,18.8,3.0,34.0,24.1,17.3,1669,1728
1782834467509,20.7,1.0,38.5,27.6,14.3,1669,1728
1782834468510,20.8,5.2,37.2,26.7,14.7,1669,1728
1782834469511,20.3,2.0,35.8,25.6,17.5,1677,1720
1782834470513,19.6,3.0,34.7,25.9,14.3,1685,1712
1782834471514,12.8,8.2,20.8,13.7,10.0,1636,1761
1782834472566,0.7,0.0,1.9,1.9,0.0,1636,1761
1782834473606,0.7,1.0,0.0,1.1,1.0,1636,1761
1782834474607,14.0,24.4,2.0,20.0,8.6,1638,1759
1782834475607,38.4,9.4,72.2,45.9,27.5,1640,1757
1782834476643,24.9,6.1,50.5,24.7,14.3,1642,1756
1782834477644,42.1,50.0,33.7,45.7,39.7,1805,1592
1782834478644,38.7,41.8,73.6,2.1,39.2,1885,1512
1782834479646,41.7,57.9,52.4,16.7,39.7,1896,1501
1782834480647,39.6,76.9,46.2,3.1,35.2,1962,1435
1782834481648,27.1,22.0,22.2,47.9,14.5,1977,1421
1782834482650,22.5,25.8,16.7,39.8,8.8,1992,1405
1782834483653,20.4,14.6,14.7,33.8,19.6,2016,1382
1782834484653,42.0,11.7,82.0,35.4,39.4,2016,1381
1782834485654,42.0,2.0,79.8,53.5,32.8,2016,1381
1782834486657,38.3,2.0,38.8,80.2,30.6,2016,1381
1782834487659,41.8,31.7,16.0,78.0,43.5,2047,1350
1782834488660,40.2,76.3,51.2,6.1,26.7,2047,1350
1782834489662,39.8,3.1,44.4,81.3,29.7,2047,1350
1782834490664,40.9,2.0,48.1,82.6,32.8,2047,1350
1782834491665,41.2,3.1,49.4,82.2,30.6,2047,1350
1782834492666,42.8,3.0,54.9,81.7,30.0,2051,1347
1782834493667,28.2,8.5,32.1,57.3,15.0,2055,1342
1782834494670,41.3,3.0,46.7,83.7,31.1,2055,1342
1782834495671,42.2,3.1,51.3,82.8,34.4,2056,1341
1782834496671,42.9,3.1,54.5,84.3,30.5,2066,1332
1782834497673,42.9,3.1,48.7,84.4,35.0,2096,1301
1782834498674,41.4,2.0,49.4,82.6,33.3,2096,1301
1782834499676,23.5,2.0,29.3,44.8,17.8,2018,1380
1782834500759,0.7,0.9,2.2,0.0,0.9,2017,1380
1782834501810,1.2,1.0,3.3,0.0,0.0,2017,1380
1782834502810,1.3,0.0,2.1,2.0,3.3,2002,1396
