ts_unix_ms,cpu_all_pct,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,mem_used_mb,mem_avail_mb
1782834203440,9.7,3.1,8.9,15.5,10.7,1378,2019
1782834204441,7.3,1.0,7.6,13.8,7.1,1378,2019
1782834205441,7.6,3.1,6.1,14.3,10.0,1378,2019
1782834206441,11.6,1.0,17.3,13.5,11.9,1378,2019
1782834207443,10.6,2.0,16.7,13.5,10.8,1378,2019
1782834208444,10.6,1.0,22.8,13.1,8.6,1390,2008
1782834209445,11.1,3.1,15.4,14.6,8.3,1394,2004
1782834210446,9.8,4.2,9.1,17.4,9.9,1394,2004
1782834211446,10.6,2.0,15.5,17.6,8.5,1394,2004
1782834212446,13.2,4.2,17.0,19.1,10.6,1394,2003
1782834213447,10.6,2.0,17.2,14.4,11.0,1395,2002
1782834214461,10.4,5.0,17.2,12.0,7.0,1397,2000
1782834215463,8.1,9.7,10.4,10.8,3.0,1397,2000
1782834216464,11.2,13.6,16.5,0.0,12.5,1397,2000
1782834217467,10.5,17.5,12.5,2.0,11.4,1397,2000
1782834218467,10.3,2.0,16.7,14.4,6.0,1397,2000
1782834219468,10.8,1.0,15.5,20.4,8.4,1409,1988
1782834220469,10.2,2.0,13.3,16.7,8.1,1409,1988
1782834221470,11.6,1.0,17.3,21.3,7.3,1409,1988
1782834222492,11.5,3.0,15.2,18.9,8.3,1409,1988
1782834223494,10.9,3.0,17.5,11.1,13.1,1409,1988
1782834224508,5.7,1.0,11.6,6.1,4.4,1401,1996
1782834225585,0.2,0.9,0.0,0.9,0.0,1401,1996
1782834226612,1.2,1.0,2.1,0.0,1.0,1401,1996
1782834227646,4.8,2.0,6.0,7.2,3.1,1401,1996
1782834228647,16.4,22.5,4.1,25.5,17.1,1401,1996
1782834229762,15.8,12.9,7.8,28.0,12.8,1405,1992
1782834230763,21.1,36.5,21.7,3.1,24.1,1456,1942
1782834231764,21.2,34.7,22.4,2.0,24.4,1511,1886
1782834232765,19.8,32.3,15.4,16.5,16.2,1534,1863
1782834233766,19.3,25.6,1.0,35.8,13.0,1554,1843
1782834234767,17.6,20.0,4.1,33.0,13.8,1562,1836
1782834235767,19.6,22.4,3.0,35.1,19.0,1562,1836
1782834236768,20.6,9.6,15.4,35.1,23.8,1577,1820
1782834237769,18.7,25.3,2.0,34.4,14.1,1577,1820
1782834238770,18.9,22.7,3.1,34.0,14.1,1585,1812
1782834239771,18.7,26.4,2.0,34.0,13.0,1593,1804
1782834240771,19.4,29.9,1.0,35.1,12.0,1593,1804
1782834242039,12.2,15.5,0.0,22.1,9.1,1593,1804
1782834243040,20.6,26.0,19.2,18.6,20.8,1593,1804
1782834244040,20.1,33.7,2.0,22.4,22.5,1597,1800
1782834245041,20.1,34.7,2.0,24.1,23.1,1605,1792
1782834246043,10.6,18.8,5.3,6.2,9.1,1605,1792
1782834247044,18.1,23.0,4.1,29.0,17.9,1605,1792
1782834248045,20.3,20.7,1.0,35.4,23.8,1613,1784
1782834249046,20.1,23.5,2.0,34.0,24.1,1613,1784
1782834250047,18.9,21.2,2.0,34.4,19.0,1613,1784
1782834251047,20.3,15.7,12.2,33.3,20.0,1621,1777
1782834252049,16.6,9.5,26.6,16.7,13.6,1629,1769
1782834253483,2.5,0.0,2.1,5.3,1.4,1577,1820
1782834254485,0.3,0.0,2.0,1.1,0.0,1577,1820
1782834255486,9.6,16.5,1.0,8.3,12.8,1579,1819
1782834256486,37.4,71.4,7.4,31.2,39.2,1579,1818
1782834257486,35.4,43.4,18.6,54.3,25.4,1606,1792
1782834258488,37.2,72.5,5.2,44.0,25.8,1759,1638
1782834259488,35.7,72.2,31.8,13.8,23.1,1877,1520
1782834260489,37.5,74.2,48.1,0.0,28.4,1880,1517
1782834261489,24.2,42.9,15.1,26.7,11.6,1880,1517
1782834262490,37.5,73.9,3.0,43.8,32.4,1880,1517
1782834263490,33.7,66.7,6.5,30.5,31.6,1880,1517
1782834264491,30.5,57.0,29.4,5.3,31.2,1881,1516
1782834265491,20.4,37.2,20.0,11.3,10.5,1888,1509
1782834266492,39.0,69.1,23.3,25.0,38.6,1888,1509
1782834267493,39.3,75.8,2.0,44.2,37.5,1888,1509
1782834268494,40.9,76.1,2.0,45.5,44.0,1890,1508
1782834269494,40.8,76.1,2.1,44.7,43.8,1934,1463
1782834270495,41.3,79.1,3.0,48.8,37.5,1942,1455
1782834271496,42.1,80.6,2.1,49.4,40.8,1950,1447
1782834272498,42.4,56.6,4.1,70.0,43.1,1958,1439
1782834273498,43.8,49.4,2.1,79.8,45.7,1982,1416
1782834274500,43.3,51.3,3.1,81.5,40.0,1989,1408
1782834275501,43.1,51.2,3.1,80.4,42.3,1997,1400
1782834276503,47.5,53.2,9.2,82.8,47.1,2005,1392
1782834277503,45.8,52.6,4.1,81.3,49.3,2014,1383
1782834278505,17.2,23.7,13.8,27.4,3.1,2029,1369
1782834279506,26.3,31.8,10.6,50.6,13.4,2038,1359
1782834280524,30.6,61.3,38.8,2.0,21.2,1953,1444
1782834281529,1.3,1.1,2.2,0.0,1.0,1951,1446
1782834282637,0.5,1.9,0.0,0.9,0.0,1951,1446
1782834284004,0.8,2.5,0.0,0.7,0.7,1952,1445
