ts_unix_ms,cpu_all_pct,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,mem_used_mb,mem_avail_mb
1782838272301,13.9,20.2,22.6,8.5,4.3,1758,1639
1782838273306,18.5,25.8,26.7,20.0,2.0,1762,1635
1782838274345,18.2,26.0,31.6,17.8,0.0,1765,1632
1782838275347,14.7,19.8,22.0,16.5,0.0,1765,1632
1782838276353,16.4,24.2,23.9,17.8,2.0,1765,1632
1782838277354,29.4,51.0,46.5,1.0,16.9,1765,1632
1782838278356,31.9,53.7,51.2,0.0,22.6,1765,1632
1782838279356,27.5,49.5,40.5,1.0,22.4,1765,1632
1782838280358,25.8,46.9,32.1,0.0,23.3,1765,1632
1782838281359,27.0,45.2,41.7,3.0,22.1,1735,1663
1782838282386,1.5,1.0,2.2,1.0,0.0,1735,1663
1782838283400,0.5,0.0,1.1,0.0,0.0,1735,1663
1782838285029,0.3,1.2,0.7,0.0,0.0,1735,1663
1782838286030,48.0,85.6,63.5,9.2,32.8,1758,1639
1782838287031,49.7,95.6,62.8,1.0,42.6,1758,1639
1782838288032,56.4,97.8,75.9,2.1,53.1,1894,1503
1782838289034,60.4,100.0,87.8,4.2,52.2,2023,1374
1782838290035,21.1,32.2,33.0,15.2,5.3,2030,1368
1782838291060,16.8,25.8,26.9,16.3,0.0,2031,1366
1782838292061,33.7,58.8,49.4,15.1,11.5,2032,1365
1782838293062,54.4,100.0,78.5,0.0,61.0,2036,1362
1782838294072,33.4,64.9,40.7,12.8,16.2,2037,1360
1782838295084,23.5,39.0,31.5,27.8,1.0,2040,1358
1782838296086,26.3,40.0,37.1,29.1,1.0,2040,1357
1782838297098,20.7,31.8,34.1,20.0,3.0,2042,1355
1782838298100,20.0,32.5,27.6,22.7,0.0,2042,1355
1782838299102,35.8,67.1,41.0,11.6,25.7,2045,1352
1782838300104,54.1,100.0,70.0,0.0,63.5,2047,1350
1782838301107,52.3,100.0,66.2,0.0,56.9,2051,1346
1782838302108,42.5,84.3,55.8,1.0,31.0,2059,1338
1782838303111,55.7,96.7,84.3,1.0,45.5,2074,1323
1782838304112,55.5,100.0,80.0,0.0,59.1,2074,1323
1782838305113,54.2,100.0,74.0,0.0,53.3,2078,1319
1782838306114,56.4,100.0,81.8,1.0,53.2,2105,1292
1782838307116,55.1,94.4,86.6,2.0,37.8,2118,1279
1782838308127,38.9,69.8,57.8,9.5,16.9,2122,1275
1782838309130,34.7,59.8,53.7,14.8,11.5,2123,1274
1782838310130,42.8,79.5,59.7,13.7,21.7,2124,1273
1782838311149,4.2,4.0,6.9,3.2,0.0,2038,1359
1782838312197,1.3,2.9,4.3,0.0,1.0,2038,1359
1782838313198,1.8,2.0,2.3,0.0,1.0,2038,1359
1782838314352,0.9,0.0,2.0,0.9,0.0,2038,1359
