ts_unix_ms,elapsed_ms,reasm_ip_ns,reasm_ip_cnt,reasm_tcp_ns,reasm_tcp_cnt,lockwait_ns,parse_ns,parse_cnt,dump_ns,dump_cnt,sip_parse_ns,sip_group_ns
1782718887267,152463,1144740266,660593,0,0,6251325161,69017287154,656828,96009409,567822,50459492616,10103059061
1782718887519,152715,1146772826,662382,0,0,6267705020,69246914871,658617,96118510,568957,50621166247,10136441065
1782718887773,152970,1151282635,664271,0,0,6281302011,69474233629,660506,96290500,570370,50772419668,10171335133
1782718888025,153221,1159793844,666160,0,0,6296246101,69692484949,662395,96396520,571503,50936058759,10193046161
1782718888276,153472,1162723512,667940,0,0,6311739647,69914506483,664175,96513412,572738,51093130684,10220117847
1782718888528,153724,1167527123,669798,0,0,6324786487,70143521905,666033,96661484,573884,51261523243,10248556912
1782718888780,153977,1171609956,671393,0,0,6353198753,70356275466,667628,96761463,574825,51415064248,10276629931
1782718889032,154228,1175775735,673326,0,0,6371126567,70578443627,669561,96868096,575984,51573011411,10310737969
1782718889283,154479,1180028416,674989,0,0,6383694996,70805278287,671224,97361191,577194,51725325867,10347281691
1782718889535,154731,1182663755,676898,0,0,6397831870,71036856665,673133,97462444,578235,51891178432,10387041277
1782718889787,154984,1185440074,679058,0,0,6411391519,71267804932,675293,97597093,579709,52055545905,10413496663
1782718890041,155236,1189333527,680814,0,0,6427277685,71495655494,677049,97725341,581125,52224151952,10443208683
1782718890294,155490,1192057096,683357,0,0,6438994324,71724013305,679593,97867521,582794,52384449869,10474362751
1782718890546,155742,1197778785,685236,0,0,6456823076,71945749992,681471,97981886,583977,52541903806,10504788388
1782718890798,155995,1200619961,687119,0,0,6475310434,72165448708,683354,98106268,585268,52696711913,10537841376
1782718891049,156245,1206445928,689188,0,0,6489486291,72383622576,685423,98215935,586436,52852878356,10568231687
1782718891300,156496,1209290779,690834,0,0,6508557867,72597346891,687069,98329964,587494,52998121907,10609171635
1782718891552,156748,1214662984,692957,0,0,6542947773,72809544090,689192,98436372,588626,53136901466,10649424744
1782718891803,157000,1218690913,694489,0,0,6584274737,73010383796,690724,98554741,589725,53281197992,10681180810
1782718892058,157254,1221702821,696896,0,0,6602733507,73236117281,693131,98742820,591208,53440952531,10715764009
1782718892312,157508,1224058569,698620,0,0,6622113917,73464672096,694855,98866167,592401,53601406549,10755752530
1782718892565,157760,1226882107,700328,0,0,6647179062,73682650605,696563,98965215,593316,53752006737,10794461292
1782718892821,158017,1231174779,702024,0,0,6665930737,73908342919,698259,99100552,594566,53907430136,10836756425
1782718893073,158269,1235027709,703908,0,0,6680499796,74133399948,700143,99214066,595597,54070380907,10867840111
1782718893328,158524,1239885513,708611,0,0,6690167273,74368332884,704846,99384654,599133,54227601611,10910299529
1782718893586,158782,1243588078,713880,0,0,6702379135,74604739535,710115,99555388,602665,54388372979,10948529552
1782718893838,159034,1247256440,720387,0,0,6709872549,74837481204,716623,99752071,607978,54543647343,10991858234
1782718894089,159285,1250903188,726990,0,0,6713274446,75076828672,723225,99987675,614025,54718221532,11024075658
1782718894339,159535,1254273077,732216,0,0,6719777068,75312398986,728451,100174761,618154,54886264120,11059200535
1782718894591,159787,1257805108,738591,0,0,6723450107,75552158655,734826,100401098,623848,55057390517,11093245420
1782718894843,160039,1261894591,741375,0,0,6728148115,75789436800,737610,101077160,626411,55233943711,11127505530
1782718895093,160289,1265205757,743359,0,0,6755763650,76004995635,739594,101605568,628042,55389551202,11161527658
1782718895346,160542,1268591624,745521,0,0,6777051231,76227199671,741757,101841704,629777,55549297163,11195966425
1782718895602,160798,1272262470,747573,0,0,6797254293,76452458496,743808,102056667,631025,55704096836,11237499644
1782718895855,161051,1274197543,749688,0,0,6814629574,76678741205,745923,102190323,632495,55860222570,11269383279
1782718896105,161301,1278494485,751835,0,0,6835006147,76899758992,748070,102341431,634160,56017835703,11306931951
1782718896356,161552,1283563772,754247,0,0,6848438397,77125158272,750482,102861167,635714,56177203253,11341672241
1782718896607,161804,1286338111,755998,0,0,6866153256,77345799699,752233,102973190,637002,56336040411,11376565391
1782718896858,162054,1293465070,757947,0,0,6878974929,77570297662,754182,103111944,638484,56501691239,11401807740
1782718897109,162305,1295355584,759916,0,0,6894138296,77783419715,756151,103298626,639866,56654762413,11436292028
1782718897362,162558,1299192237,762078,0,0,6927726027,78004815674,758313,103432884,641344,56813207716,11469162672
1782718897630,162827,1301260134,764374,0,0,6943011774,78249824880,760609,104309861,643110,56980534784,11504954939
1782718897882,163078,1305594210,766356,0,0,6952515797,78482811573,762591,104424060,644330,57150899574,11540584840
1782718898134,163330,1309551899,768227,0,0,6969182548,78708195167,764462,104560416,645940,57317989170,11568471343
1782718898387,163583,1312996082,770356,0,0,6985127570,78936153028,766591,104720376,647788,57480725680,11601192462
1782718898639,163836,1317568653,771863,0,0,6995889639,79167992931,768098,104856371,649240,57646386333,11639803514
1782718898890,164086,1322883855,773892,0,0,7024055362,79382402102,770127,105002871,650909,57796767338,11673521286
1782718899141,164337,1328488607,776348,0,0,7034706906,79611835955,772583,105151167,652646,57958936848,11709129725
1782718899394,164590,1332585839,778320,0,0,7053518055,79831941142,774555,105298743,654255,58111383230,11740332330
1782718899646,164843,1337073969,780418,0,0,7068907228,80059998038,776653,105431951,655730,58272701421,11775554724
1782718899898,165094,1340624640,782572,0,0,7083440133,80285191357,778807,105556662,657093,58434737444,11806115374
1782718900170,165366,1343045057,785360,0,0,7099810615,80529907820,781595,105725166,659215,58610608861,11837085823
1782718900421,165617,1347215703,787594,0,0,7110853413,80762010568,783829,105929477,661105,58774989560,11876966592
1782718900681,165878,1351351820,790429,0,0,7122866871,80987017163,786664,106082822,663031,58943818266,11907328755
1782718900935,166131,1356297815,792209,0,0,7160915015,81165421134,788444,106224501,664579,59076423890,11932322130
1782718901205,166401,1359399900,795141,0,0,7170609547,81372755218,791377,106453641,666977,59225799247,11968230840
1782718901499,166695,1365158580,798256,0,0,7177345488,81580404787,794492,106720712,669730,59380050523,11998356900
1782718901751,166948,1367422295,800662,0,0,7186088351,81745201039,796897,106887405,671841,59500652704,12023649047
1782718902004,167200,1371739763,803139,0,0,7201144392,81973060520,799374,107074973,674073,59665579048,12054419876
1782718902257,167453,1379097495,805437,0,0,7215899227,82197438025,801673,107257870,676229,59823557528,12091653012
1782718902509,167705,1382235322,807897,0,0,7228032564,82426808183,804132,107389933,677758,59994829276,12126556213
1782718902762,167959,1388421587,809966,0,0,7248780403,82650296305,806201,107528625,679175,60148650894,12166594391
1782718903022,168218,1391289944,812407,0,0,7263044873,82877466130,808642,107662077,680759,60306271307,12203354776
1782718903272,168468,1404689170,814123,0,0,7278474094,83091735866,810358,107772844,682076,60461665863,12236153625
1782718903523,168719,1410095177,816676,0,0,7295219790,83310923945,812911,107928950,684052,60629297610,12260744192
1782718903774,168971,1413286574,818189,0,0,7309513385,83458970803,814424,108033598,685322,60746488878,12275166654
1782718904027,169223,1417871280,820352,0,0,7321438850,83659754601,816587,108200511,687222,60890728932,12307501237
1782718904279,169475,1422309754,822136,0,0,7331379863,83843465439,818371,108732027,688883,61022078913,12335554882
1782718904530,169726,1426800258,824082,0,0,7370568456,84050765507,820317,109303203,690571,61161658232,12364531298
1782718904783,169980,1429810439,826591,0,0,7382989039,84277337309,822826,109474306,692733,61323187480,12397570260
1782718905080,170276,1437993385,829757,0,0,7406556439,84522310808,825993,109681008,695415,61501791779,12435617258
1782718905332,170528,1439249555,831168,0,0,7419696513,84643348145,827403,109775293,696550,61589363193,12455637496
1782718905584,170780,1445983001,833404,0,0,7431625803,84869916194,829639,110510984,698572,61750767055,12487566363
1782718905844,171039,1447962128,835819,0,0,7460479805,85060387822,832054,110679400,700673,61891529259,12516091813
1782718906100,171296,1449126693,837043,0,0,7483176593,85185384962,833279,110767265,701735,61983395351,12537783207
1782718906402,171598,1449473224,837683,0,0,7483666281,85212151363,833678,110779720,701890,61998645242,12543050825
1782718906702,171899,1450686057,838144,0,0,7507525795,85235483020,833908,110787864,701961,62015860282,12548050582
1782718906953,172149,1450886948,838371,0,0,7507543143,85254762103,834022,110789831,701983,62027942567,12554886547
1782718907256,172452,1451813353,839200,0,0,7507595777,85298663471,834436,110800315,702083,62056809714,12567709837
1782718907559,172755,1452207383,839830,0,0,7507633584,85324593325,834752,110809978,702190,62072408497,12577272531
1782718908131,173327,1452310099,840083,0,0,7507647181,85335202594,834878,110810867,702199,62078169741,12581964122
1782718908395,173591,1452659214,840917,0,0,7526549538,85361996223,835295,110814265,702227,62095291969,12591027266
1782718908669,173865,1452749281,841126,0,0,7526562454,85370918741,835400,110815566,702235,62101217001,12593015438
1782718909254,174449,1453575375,842189,0,0,7526683344,85392752471,835931,110820837,702295,62114706491,12600029821
1782718909522,174718,1453889075,842814,0,0,7526723379,85412723472,836244,110831656,702382,62127428888,12605635018
1782718909775,174972,1454058817,843232,0,0,7526746464,85426593193,836453,110834626,702410,62137407415,12608528117
1782718910044,175239,1454206722,843648,0,0,7526768975,85437081067,836661,110834626,702410,62144857076,12611330879
1782718910308,175504,1454364409,843984,0,0,7526787574,85451972588,836828,110835272,702417,62156444900,12614464120
