ts_unix_ms,elapsed_ms,source,recv,drop,ifdrop,d_recv,d_drop,d_ifdrop,drop_pct
1782834580745,32275,lo,991840,0,0,420,0,0,0.000
1782834580995,32526,lo,995740,0,0,3900,0,0,0.000
1782834581245,32776,lo,1003440,0,0,7700,0,0,0.000
1782834581496,33026,lo,1014872,0,0,11432,0,0,0.000
1782834581746,33277,lo,1030080,0,0,15208,0,0,0.000
1782834581997,33527,lo,1049092,0,0,19012,0,0,0.000
1782834582247,33778,lo,1071780,0,0,22688,0,0,0.000
1782834582497,34027,lo,1098236,0,0,26456,0,0,0.000
1782834582748,34278,lo,1128216,0,0,29980,0,0,0.000
1782834582998,34529,lo,1159100,0,0,30884,0,0,0.000
1782834583248,34779,lo,1189996,0,0,30896,0,0,0.000
1782834583499,35028,lo,1220866,0,0,30870,0,0,0.000
1782834583750,35280,lo,1251796,0,0,30930,0,0,0.000
1782834584001,35532,lo,1282844,0,0,31048,0,0,0.000
1782834584252,35782,lo,1313844,0,0,31000,0,0,0.000
1782834584503,36032,lo,1344888,0,0,31044,0,0,0.000
1782834584753,36284,lo,1375858,0,0,30970,0,0,0.000
1782834585004,36534,lo,1406868,0,0,31010,0,0,0.000
1782834585254,36785,lo,1437754,0,0,30886,0,0,0.000
1782834585504,37034,lo,1468748,0,0,30994,0,0,0.000
1782834585755,37285,lo,1499646,0,0,30898,0,0,0.000
1782834586005,37536,lo,1530570,0,0,30924,0,0,0.000
1782834586256,37786,lo,1561522,0,0,30952,0,0,0.000
1782834586506,38036,lo,1592484,0,0,30962,0,0,0.000
1782834586758,38289,lo,1623588,0,0,31104,0,0,0.000
1782834587009,38540,lo,1654692,0,0,31104,0,0,0.000
1782834587260,38791,lo,1685714,0,0,31022,0,0,0.000
1782834587510,39040,lo,1716646,0,0,30932,0,0,0.000
1782834587761,39291,lo,1747526,0,0,30880,0,0,0.000
1782834588012,39542,lo,1778508,0,0,30982,0,0,0.000
1782834588262,39792,lo,1809600,0,0,31092,0,0,0.000
1782834588512,40042,lo,1840468,0,0,30868,0,0,0.000
1782834588763,40293,lo,1871460,0,0,30992,0,0,0.000
1782834589013,40543,lo,1902392,0,0,30932,0,0,0.000
1782834589263,40794,lo,1933278,0,0,30886,0,0,0.000
1782834589514,41043,lo,1964308,0,0,31030,0,0,0.000
1782834589764,41295,lo,1995242,0,0,30934,0,0,0.000
1782834590015,41545,lo,2026244,0,0,31002,0,0,0.000
1782834590265,41796,lo,2057164,0,0,30920,0,0,0.000
1782834590516,42045,lo,2088234,0,0,31070,0,0,0.000
1782834590767,42297,lo,2119172,0,0,30938,0,0,0.000
1782834591018,42549,lo,2150224,0,0,31052,0,0,0.000
1782834591269,42799,lo,2181164,0,0,30940,0,0,0.000
1782834591520,43049,lo,2212168,0,0,31004,0,0,0.000
1782834591770,43301,lo,2243108,0,0,30940,0,0,0.000
1782834592023,43553,lo,2274348,0,0,31240,0,0,0.000
1782834592274,43804,lo,2305293,0,0,30945,0,0,0.000
1782834592525,44054,lo,2336424,0,0,31131,0,0,0.000
1782834592775,44305,lo,2367300,0,0,30876,0,0,0.000
1782834593026,44556,lo,2398380,0,0,31080,0,0,0.000
1782834593276,44807,lo,2429396,0,0,31016,0,0,0.000
1782834593527,45056,lo,2460252,0,0,30856,0,0,0.000
1782834593777,45307,lo,2491224,0,0,30972,0,0,0.000
1782834594029,45559,lo,2522292,0,0,31068,0,0,0.000
1782834594279,45810,lo,2553296,0,0,31004,0,0,0.000
1782834594530,46059,lo,2584210,0,0,30914,0,0,0.000
1782834594782,46312,lo,2615199,0,0,30989,0,0,0.000
1782834595033,46564,lo,2646438,0,0,31239,0,0,0.000
1782834595284,46814,lo,2677498,0,0,31060,0,0,0.000
1782834595534,47064,lo,2708412,0,0,30914,0,0,0.000
1782834595785,47315,lo,2739420,0,0,31008,0,0,0.000
1782834596035,47566,lo,2770412,0,0,30992,0,0,0.000
1782834596285,47816,lo,2801314,0,0,30902,0,0,0.000
1782834596537,48066,lo,2832268,0,0,30954,0,0,0.000
1782834596787,48317,lo,2863280,0,0,31012,0,0,0.000
1782834597037,48568,lo,2894232,0,0,30952,0,0,0.000
1782834597288,48818,lo,2925158,0,0,30926,0,0,0.000
1782834597538,49068,lo,2956128,0,0,30970,0,0,0.000
1782834597789,49319,lo,2987060,0,0,30932,0,0,0.000
1782834598039,49570,lo,3017960,0,0,30900,0,0,0.000
1782834598289,49820,lo,3048954,0,0,30994,0,0,0.000
1782834598540,50069,lo,3079808,0,0,30854,0,0,0.000
1782834598791,50321,lo,3110880,0,0,31072,0,0,0.000
1782834599041,50572,lo,3141846,0,0,30966,0,0,0.000
1782834599291,50822,lo,3172762,0,0,30916,0,0,0.000
1782834599542,51071,lo,3203766,0,0,31004,0,0,0.000
1782834599793,51323,lo,3234706,0,0,30940,0,0,0.000
1782834600043,51573,lo,3265702,0,0,30996,0,0,0.000
1782834600293,51824,lo,3296624,0,0,30922,0,0,0.000
1782834600543,52073,lo,3327542,0,0,30918,0,0,0.000
1782834600794,52325,lo,3358384,0,0,30842,0,0,0.000
1782834601045,52575,lo,3389478,0,0,31094,0,0,0.000
1782834601295,52825,lo,3420392,0,0,30914,0,0,0.000
1782834601545,53075,lo,3451336,0,0,30944,0,0,0.000
1782834601797,53327,lo,3482314,0,0,30978,0,0,0.000
1782834602047,53577,lo,3513287,0,0,30973,0,0,0.000
1782834602297,53828,lo,3544269,0,0,30982,0,0,0.000
1782834602548,54077,lo,3575110,0,0,30841,0,0,0.000
1782834602798,54328,lo,3606064,0,0,30954,0,0,0.000
1782834603048,54579,lo,3637036,0,0,30972,0,0,0.000
1782834603300,54831,lo,3668138,0,0,31102,0,0,0.000
1782834603551,55080,lo,3699194,0,0,31056,0,0,0.000
1782834603801,55331,lo,3730114,0,0,30920,0,0,0.000
1782834604051,55581,lo,3761050,0,0,30936,0,0,0.000
1782834604301,55832,lo,3791890,0,0,30840,0,0,0.000
1782834604551,56081,lo,3822690,0,0,30800,0,0,0.000
1782834604802,56332,lo,3853710,0,0,31020,0,0,0.000
1782834605052,56583,lo,3884498,0,0,30788,0,0,0.000
1782834605302,56833,lo,3915414,0,0,30916,0,0,0.000
1782834605553,57082,lo,3946190,0,0,30776,0,0,0.000
1782834605844,57375,lo,3962058,0,0,15868,0,0,0.000
1782834606126,57657,lo,3962058,0,0,0,0,0,0.000
1782834606521,58051,lo,3962058,0,0,0,0,0,0.000
1782834606908,58438,lo,3962058,0,0,0,0,0,0.000
1782834607274,58804,lo,3962058,0,0,0,0,0,0.000
1782834607640,59171,lo,3962058,0,0,0,0,0,0.000
1782834607901,59432,lo,3962058,0,0,0,0,0,0.000
1782834608318,59849,lo,3962058,0,0,0,0,0,0.000
1782834608661,60191,lo,3962058,0,0,0,0,0,0.000
1782834608912,60442,lo,3962058,0,0,0,0,0,0.000
1782834609162,60693,lo,3967534,0,0,5476,0,0,0.000
1782834609413,60944,lo,3980606,0,0,13072,0,0,0.000
1782834609663,61194,lo,4001154,0,0,20548,0,0,0.000
1782834609914,61444,lo,4029234,0,0,28080,0,0,0.000
1782834610164,61695,lo,4064728,0,0,35494,0,0,0.000
1782834610415,61945,lo,4107856,0,0,43128,0,0,0.000
1782834610667,62197,lo,4159140,0,0,51284,0,0,0.000
1782834610926,62456,lo,4218164,0,0,59024,0,0,0.000
1782834611177,62708,lo,4280250,0,0,62086,0,0,0.000
1782834611430,62960,lo,4341738,0,0,61488,0,0,0.000
